,LON,LAT,network
5046,-74.03335958,40.71640628,Gregorys Coffee
5047,-74.012878,40.703491,Flavors
5048,-74.00482674,40.70683398,Roast Kitchen
5049,-74.008369,40.716972,Edward's
5050,-74.01413978,40.70329275,Starbucks
5051,-73.96231246,40.71961441,Sweetleaf
5052,-73.990669,40.726959,Miscelanea NY
5053,-73.99811,40.71528,Mango Mango Dessert
5054,-74.000913,40.729242,by CHLOE
5055,-74.0050507,40.7089539,TJ Byrnes Bar & Restaurant
5056,-74.0000708,40.7198301,NOMO Kitchen
5057,-74.00855497,40.72445246,Harold's Meat + Three
5058,-74.035598,40.716323,City Diner
5059,-74.0096888,40.720839,Greenwich Street Tavern
5060,-73.99484513,40.72070686,The Butcher's Daughter
5061,-74.00928877,40.70459381,Starbucks
5062,-74.0114975,40.7023125,Starbucks
5063,-73.99523172,40.72844737,Think Coffee
5064,-73.993278,40.726829,Vic's
5065,-74.004306,40.722017,Gilligan's at Soho Grand Hotel
5066,-74.01154869,40.71186962,Épicerie Boulud
5067,-74.010353,40.705368,Open Market
5068,-74.00695257,40.71626745,Perpetuum Cafe
5069,-73.9980213,40.7165819,Hoy Wong Restaurant
5070,-73.995461,40.716427,Dunkin' Donuts
5071,-74.0079954,40.7051404,Dina Rata
5072,-74.00663,40.7110399,Dunkin' Donuts
5073,-74.0065994,40.7099304,Au bon Pain
5074,-74.03308587,40.7263187,Starbucks
5075,-74.008845,40.71556,Starbucks
5076,-74.00546265,40.71564865,Atomic Wings
5077,-74.03302632,40.71624126,Starbucks
5078,-74.0034335,40.7190545,M1-5 Lounge
5079,-74.0158532,40.7156137,New York Public Library - Battery Park City Library
5080,-74.00105238,40.72568955,Chobani SoHo
5081,-73.99826623,40.72894827,Mille-Feuille Bakery
5082,-74.0064982,40.7096953,Red Mango
5083,-74.00248851,40.7243939,Ladurée Soho
5084,-74.0144654,40.7079311,Yorganic
5085,-74.00544055,40.72068785,AOA Bar & Grill
5086,-73.99938,40.72863,The Malt House
5087,-74.00328969,40.72382513,Pera Soho
5088,-74.0045657,40.7286219,The Brooklyneer
5089,-74.031772,40.721593,Taphaus
5090,-74.0004194,40.7302281,Caffe Reggio
5091,-74.01109323,40.70876961,Starbucks
5092,-74.008506,40.706241,The Country Cafe
5093,-74.00497,40.71623,'Wichcraft - East Tribeca
5094,-74.010114,40.719312,Benvenuto Cafe Tribecca
5095,-73.99839783,40.72028351,Maman
5096,-73.99757243,40.72199227,BoCaphê
5097,-73.991523,40.717678,Minus Celsius Ice Cream
5098,-74.01146,40.70892,Panini
5099,-73.999191,40.71389,C Bao Asian Buns and Bubble Tea
5100,-73.99279,40.722476,La Gamelle
5101,-73.99246,40.72341,Paulaner
5102,-73.997398,40.722991,The Crosby Bar
5103,-74.005683,40.724521,Taureau
5104,-73.99382,40.711849,Little Chair Cafe
5105,-74.007812,40.714649,Dunkin Donuts & Baskin Robbins
5106,-74.0009812,40.7276773,Francois Payard Bakery
5107,-73.993743,40.719978,Cafe At Sel Rrose
5108,-74.0034621,40.70676156,Artists Loft
5109,-74.00591925,40.71149864,Denny's
5110,-74.0071,40.70592,Au Bon Pain
5111,-74.00136922,40.7260163,Rapha - New York
5112,-74.00283,40.72707,Hundred Acres
5113,-74.00316,40.72399,Sessanta Ristorante
5114,-74.00471,40.7295,GLOO
5115,-74.04016055,40.72081629,Bucket & Bay Craft Gelato
5116,-74.01539616,40.71424045,Starbucks
5117,-74.00708,40.72767,Jacques Torres Chocolate
5118,-74.0399027,40.7168985,Liberty Prime Steakhouse
5119,-74.00734136,40.70991706,Dunkin' Donuts
5120,-74.0360184,40.7160606,The Iron Monkey
5121,-73.9972,40.72277,by CHLOE
5122,-73.99927,40.72992,Shade
5123,-73.99900441,40.7182481,Kam Hing Coffee Shop
5124,-74.0127182,40.7028236,Starbucks
5125,-74.0112942,40.7136858,Barclay Street Cafe
5126,-74.0024302,40.7075276,Jack's Stir Brew Coffee
5127,-73.994995,40.72636,Le Pain Quotidien
5128,-73.999557,40.727733,Freud
5129,-74.03601074,40.7161026,Pizzabiliteez
5130,-73.99673201,40.718899,Red Mango Chinatown/little Italy
5131,-73.9962028,40.7208901,Market Ipanema
5132,-73.997886,40.7224,Starbucks
5133,-73.99106383,40.7210142,Gentleman Farmer
5134,-74.00768263,40.71521007,Church & Dey
5135,-74.01177858,40.70377368,Dunkin' Donuts
5136,-73.99152,40.71932,Doka Square
5137,-74.00921702,40.71340084,Starbucks
5138,-74.00974877,40.72192058,Juice Press
5139,-74.0086179,40.71076773,Starbucks
5140,-73.99155602,40.71449853,Forgtmenot
5141,-74.00561147,40.72577462,Starbucks
5142,-74.0016421,40.7295061,Porto Rico Importing Company
5143,-74.0008299,40.72796,Rockin' Raw
5144,-73.9945092,40.69492771,Le Pain Quotidien
5145,-73.992713,40.725723,Mile End Delicatessen Manhattan
5146,-74.001213,40.726165,Joe & The Juice
5147,-74.00643277,40.72332787,The Mill: Fine Coffee & Fresh Foods
5148,-73.9956906,40.7263026,The Press Shop
5149,-74.0053737,40.7267926,Essen Fast Slow Food
5150,-74.00879319,40.7060834,Starbucks
5151,-73.99638958,40.72353318,Delicatessen
5152,-74.03617,40.71649,Van Houtte Coffee
5153,-74,40.71825,Starbucks
5154,-74.0051931,40.7283887,SOB's
5155,-74.03766993,40.71445219,Satis Bistro
5156,-74.0079564,40.7128255,Dunkin' Donuts
5157,-74.00834863,40.70568966,La Colombe Coffee
5158,-73.9905184,40.7143451,The Bao Shoppe
5159,-73.99364,40.69484,b.good
5160,-74.0067596,40.7061195,Starbucks
5161,-74.03631,40.7249399,Fire & Oak
5162,-74.00138,40.72623,M & O Market & Deli
5163,-74.00906749,40.70915356,The BullPen Bar & Grille
5164,-73.99164603,40.73138161,Milk and Hops
5165,-73.99089452,40.71875631,Empanada Mama L.E.S
5166,-74.000282,40.726879,Starbucks
5167,-73.99408,40.7314099,Joe Coffee
5168,-73.99570674,40.72434761,New York Public Library - Mulberry Street Library
5169,-73.9952841,40.7305719,Kung Fu Tea
5170,-73.99661629,40.72095079,Frozen Sweet
5171,-74.003781,40.719941,La Colombe Coffee
5172,-74.03613131,40.72420033,VB3 Restaurant & Bar
5173,-74.0064,40.72329,Eet
5174,-74.00276984,40.72953139,Cafe Clover
5175,-73.99825352,40.72832427,Bareburger
5176,-73.997848,40.719711,Onieals Grand Street
5177,-74.00035,40.729793,MIGHTY Bowl
5178,-74.00734149,40.72756156,Starbucks
5179,-74.01252285,40.70277259,Starbucks
5180,-73.996076,40.6950568,Heights Cafe
5181,-73.991958,40.722386,Rochelles
5182,-73.9917185,40.71529392,The Fat Radish
5183,-73.99462,40.72343,Juice Press
5184,-73.9963857,40.7220937,Vive La Crepe
5185,-74.03494,40.71608,Au Bon Pain
5186,-74.0015413,40.7289635,Camaje
5187,-74.00042407,40.71751535,Dunkin' Donuts
5188,-73.9964021,40.72176598,Tartinery - Nolita
5189,-74.0005099,40.73142797,Go Zen
5190,-74.011848,40.704311,The Juice Shop
5191,-73.99399812,40.69454444,Starbucks
5192,-74.0027985,40.7307668,Amy's Bread
5193,-74.03475635,40.71441504,Fresh Healthy Cafe
5194,-73.9944886,40.7227614,Jacques 1534
5195,-73.99932,40.72986,Springbone Kitchen
5196,-73.99937439,40.72852707,The Red Lion
5197,-74.0014326,40.7290891,JG Melon
5198,-73.9948569,40.7195609,Randolph Beer NOLITA
5199,-74.0052109,40.7280083,Deb's Takeaway
5200,-73.9953517,40.7206069,Bread
5201,-74.00769085,40.71332909,New York Public Library - New Amsterdam Library
5202,-73.998527,40.729465,The Half Pint
5203,-74.009781,40.7035351,Cafe 55
5204,-74.00019836,40.72996521,Sushi Sushi
5205,-73.99701894,40.7203113,Grotta Azzurra
5206,-74.0343737,40.7285824,Caffebene Newport
5207,-74.00545,40.72899,Getting Hungry
5208,-73.99953693,40.71186393,Manny's Gourmet
5209,-74.009682,40.720909,Kaffe 1668
5210,-74.007011,40.73141,Alexandra
5211,-73.99080629,40.70265455,Starbucks
5212,-73.994899,40.724419,La Churreria
5213,-74.03772354,40.7267628,Panera Bread
5214,-73.99149511,40.70319403,Jacques Torres Ice Cream
5215,-73.996536,40.72232,Gatsby's Bar & Restaurant
5216,-74.000816,40.729927,Off The Wagon
5217,-74.005672,40.71084,Birch Coffee
5218,-73.996487,40.713316,New York Public Library - Chatham Square Library
5219,-73.999817,40.720161,American Two Shot
5220,-73.999275,40.727931,Le Souk Restaurant
5221,-74.0124588,40.7016335,Central Market
5222,-74.0034885,40.71375623,Starbucks
5223,-74.03998,40.71318,White Star Warren
5224,-73.9949517,40.73046707,Bowllin'
5225,-73.990546,40.719597,Hill and Dale
5226,-74.00456322,40.7110621,Cafe 101 At Pace University
5227,-74.0379899,40.72605,pota.topia
5228,-73.99079,40.71436,Dimes Deli
5229,-74.03202814,40.7266183,Babo Teahouse
5230,-73.994069,40.727232,Acme
5231,-74.00449,40.722053,Club Room
5232,-74.000756,40.729991,The Grisly Pear
5233,-73.99894,40.72204,Forty Carrots
5234,-74.00896246,40.70435653,Complete Body Juice Bar
5235,-74.001213,40.726165,Cafe Borgia II
5236,-74.000915,40.729244,Sweets By Chloe
5237,-73.9938924,40.7271874,Honeybrains
5238,-74.000633,40.721324,Starbucks
5239,-74.00240421,40.73052718,Grom
5240,-74.007202,40.729156,Dunkin' Donuts
5241,-73.9925385,40.7251701,Saxon + Parole
5242,-73.99222505,40.69956136,Brooklyn Heights Wine Bar & Kitchen
5243,-73.99798393,40.72847021,Favela Cubana
5244,-73.99086,40.69361,Gregorys Coffee
5245,-74.0001907,40.7185669,Dunkin' Donuts
5246,-74.00036992,40.72909111,Senza Gluten
5247,-73.99925,40.720779,Miansai
5248,-73.99882396,40.72966178,Legend West Village
5249,-74.008804,40.715541,Pret
5250,-74.00322,40.7312,Murray's Cheese Bar
5251,-73.99228324,40.73009065,Pret A Manger
5252,-73.992229,40.724635,Spacious - DBGB
5253,-73.99337,40.694766,Hanco's
5254,-74.01182954,40.70634369,Bluestone Lane
5255,-74.00157918,40.72910487,The Dessert Kitchen
5256,-74.00376653,40.72976593,Market Table
5257,-73.99959,40.72994,La Newyorkina
5258,-73.9953924,40.7262232,Organic Avenue - NoHo
5259,-73.99177,40.72921,The Library at The Public
5260,-73.993713,40.694862,Custom House
5261,-74.01092827,40.70357323,FIKA
5262,-73.99468557,40.73033793,White Oak Tavern
5263,-74.0070413,40.7266995,La Colombe Coffee
5264,-74.0140246,40.70518959,Carvel Ice Cream
5265,-73.99128,40.7268199,Phebe's
5266,-73.9919726,40.727225,B Bar & Grill
5267,-74.037879,40.727035,Starbucks
5268,-73.99289176,40.72825089,La Colombe Coffee
5269,-74.00532532,40.72990036,New York Public Library - Hudson Park Library
5270,-73.9929031,40.7255491,Quartino Bottega Organica
5271,-73.99720846,40.72944758,Elmer Holmes Bobst Library
5272,-74.0025996,40.73077896,Starbucks
5273,-74.00166,40.72432,Soho Le Petite Cafe
5274,-73.99547204,40.72966978,Argo Tea Cafe
5275,-73.990638,40.728076,Pourt
5276,-73.99487257,40.72792031,West 3rd Common
5277,-73.99077,40.72782,Café  Standard
5278,-74.00391966,40.72452277,About Coffee
5279,-73.9918299,40.73004,Starbucks
5280,-74.03788,40.726952,Johnny Rockets
5281,-73.993464,40.727617,Lafayette
5282,-74.03788,40.726952,Ethiopian Wild Coffee
5283,-74.004299,40.717859,Billy's Bakery
5284,-74.01408389,40.70455223,"National Archives at New York City, NY"
5285,-73.9943,40.729873,Starbucks
5286,-74.00798,40.70866,Zeytuna
5287,-73.99387053,40.73095094,Just Salad
5288,-74.00115,40.7295299,Mirch Masala
5289,-74.0009003,40.7216339,Junior's Fresh Food for your Baby
5290,-73.91117883,40.72327646,Andy's Italian Ices NYC
5291,-73.992234,40.729699,sweetgreen
5292,-73.9943283,40.7312121,Soho Tiffin Junction
5293,-73.9971855,40.7226631,Iconic Cafe
5294,-73.99628,40.7289699,Sosnoff Cafe
5295,-74.0085458,40.71225688,The Wooly Daily
5296,-73.993088,40.72585,Circolo45
5297,-74.01480926,40.71531711,Shake Shack
5298,-73.99958,40.72967,Sacred Chow
5299,-73.99427846,40.72225749,Spacious - Public
5300,-73.99631287,40.72952892,Starbucks
5301,-73.99343,40.73089,Fresh&Co
5302,-73.99539,40.72729,Starbucks
5303,-74.000579,40.730205,Olive Tree Cafe
5304,-73.99857164,40.6963487,Excell's Kingston Eatery
5305,-73.9913647,40.7243535,Spacious - L'Apicio
5306,-74.0101471,40.7172089,Laughing Man Coffee & Tea
5307,-73.992469,40.725421,Think Coffee Bowery
5308,-74.00511932,40.71604919,Dunkin' Donuts
5309,-73.9945363,40.7170831,Kung Fu Tea
5310,-74.01196841,40.70952783,Charlys
5311,-74.0110779,40.7034454,Shorty's
5312,-74.00579829,40.7195533,Bâtard
5313,-74.03661,40.72349,Hudson Grille
5314,-74.00642,40.71424,NY Public Library Centers for Reading & Writing
5315,-74.03883398,40.72614402,Haagen Dazs Shop
5316,-74.01027046,40.70508398,Delmonico's
5317,-73.994918,40.722339,Gimme! Coffee
5318,-74.0113184,40.7155226,Barnes & Noble Cafe
5319,-74.03809577,40.72758785,Havanita Cafe
5320,-73.994015,40.6940737,Brooklyn Public Library - Brooklyn Heights Library
5321,-73.9934998,40.731205,Haagen Dazs Shop
5322,-73.99466872,40.69476922,Haagen Dazs Shop
5323,-74.00254,40.730102,Molly's Cupcakes
5324,-73.99871,40.69316,Iris Cafe Store 9
5325,-73.99787,40.71463,Taiwan Bear House
5326,-73.99643,40.72396,La Colombe Coffee
5327,-74.0084399,40.71374,Takahachi Bakery
5328,-73.992407,40.694804,Brooklyn Historical Society
5329,-73.99128,40.7268199,Fuel Bar & Restaurant
5330,-73.99195095,40.73132254,Starbucks
5331,-74.00323302,40.73013179,Prodigy Coffee
5332,-73.99347,40.7155,Cup & Saucer
5333,-73.9950447,40.7162473,Yaya Tea Garden
5334,-74.0102,40.71,Dunkin' Donuts
5335,-74.00596085,40.70705009,Au Bon Pain
5336,-73.99489,40.72277,Little Cupcake Bakeshop
5337,-74.0004314,40.71782179,Happy Tea Time
5338,-73.99627686,40.71922684,Yaya Tea Garden
5339,-73.99337,40.72309,Maman
5340,-74.0348765,40.7271493,Cosi
5341,-74.00434991,40.72100443,Caffe Bene
5342,-73.990974,40.721069,The Hideout Chai Bar
5343,-74.009834,40.704513,Harry's Cafe & Steak
5344,-74.007736,40.714614,A Saffron Thread Fresh Indian
5345,-74.01557001,40.71530194,North End Grill
5346,-74.00256,40.73092,Juice Generation
5347,-73.99959,40.72994,Third Rail Coffee
5348,-73.99346382,40.69743953,Tazza
5349,-74.01399994,40.70857239,Schilling
5350,-74.002815,40.729714,Jack's Stir Brew Coffee
5351,-74.003402,40.725463,SoHo Room
5352,-73.9948196,40.7254219,Gasoline Alley Coffee
5353,-73.99804,40.7143299,The Good Sort
5354,-74.0041373,40.7297142,Sweet Revenge
5355,-74.00624514,40.70983618,Bareburger
5356,-73.99600983,40.720388,Cafe Grumpy
5357,-74.00830727,40.70725566,Financier Patisserie
5358,-74.009078,40.718555,Puffy's Tavern
5359,-74.0058884,40.70771322,Thai Sliders
5360,-74.010742,40.715866,Gee Whiz Diner
5361,-74.00655734,40.70973195,Melt Shop
5362,-74.00283,40.730003,Bluestone Lane
5363,-73.99558077,40.72627995,Café Angelique
5364,-73.9939028,40.7240304,Tacombi Nolita - Fonda Nolita
5365,-74.00688348,40.70978304,GRK Fresh Greek - Financial District
5366,-73.9939538,40.7030151,Shake Shack
5367,-73.99610547,40.7196877,Two Hands
5368,-74.00970108,40.72133533,sweetgreen
5369,-74.00760099,40.71700841,Jury Room
5370,-74.00357,40.71596,Civic Deli
5371,-74.007103,40.7059212,Dig Inn
5372,-73.99924,40.715482,Eggloo
5373,-73.99956,40.71503,Mama Eatery
5374,-73.993545,40.726621,The Smile
5375,-74.013816,40.708114,Cafe Bravo
5376,-73.998161,40.715023,Vegetarian Dim Sum House
5377,-74.01192355,40.71578036,Barnes & Noble
5378,-74.0031396,40.7228595,Cupping Room Cafe
5379,-73.9983519,40.71558611,Gong Cha
5380,-73.99146348,40.72473451,Red Hook Lobster Pound
5381,-74.002971,40.7252,Dominique Ansel Bakery
5382,-74.011047,40.705276,Cosi
5383,-73.99833078,40.72273039,Balthazar Restaurant
5384,-73.99525107,40.72045747,Egg Shop
5385,-73.99652,40.713928,M Star Cafe
5386,-73.997378,40.718181,Vivi Bubble Tea
5387,-74.0071263,40.7276592,Dig Inn
5388,-73.99793,40.72182,Cafe Select
5389,-73.992698,40.717292,S Wan Cafe
5390,-73.9981933,40.7164175,Ten Ren Tea
5391,-74.000205,40.727382,Jane
5392,-74.00078,40.71609,New York City Criminal Court
5393,-73.99924,40.72878,Ahimsa
5394,-73.9937874,40.7200099,Sel Rrose
5395,-73.998779,40.724575,Fanelli's Cafe
5396,-73.9907498,40.7298849,New York Film Academy Café
5397,-73.9930558,40.72028483,Ceci-Cela
5398,-73.996986,40.725891,Angelika Film Center & Cafe - New York
5399,-73.99876,40.72481,Mercer Kitchen
5400,-73.998817,40.723724,Cafe Duke
5401,-74.00665082,40.71428262,Tasti D-Lite
5402,-73.99906158,40.72837067,Peculier Pub
5403,-73.99463381,40.72573186,Bite
5404,-74.00031,40.73073,POKEE
5405,-73.99858,40.714061,10Below Ice Cream
5406,-73.9998759,40.7272222,Silver Spurs
5407,-73.9971,40.719085,Ferrara Bakery & Cafe
5408,-73.99059607,40.70307593,The POWERHOUSE Arena
5409,-74.00078,40.71609,New York City Criminal Court Jury Room
5410,-73.992469,40.729263,Indochine
5411,-74.011861,40.7100124,Eataly Downtown
5412,-73.997535,40.715099,Vivi Bubble Tea
5413,-74.0049,40.71657,Woops! BakeShop
5414,-74.00339864,40.70663162,Smorgasburg
5415,-74.0108599,40.70714,New York Stock Exchange
5416,-74.01321739,40.70273477,Au Bon Pain
5417,-74.00208,40.71455,New York County Supreme Court
5418,-74.01690674,40.71453094,Laughing Man Coffee & Tea
5419,-73.99831249,40.71541905,Beautiful Memory Desserts
5420,-74.00586777,40.72002037,Grandaisy Bakery
5421,-73.998802,40.717895,Taiyaki NYC
5422,-73.99471,40.71697,Panda Cafe
5423,-73.998077,40.716705,Fay Da Bakery
5424,-73.996803,40.720245,Caffe Roma Pastry
5425,-73.9982683,40.7163819,Ten Ren Tea
5426,-74.00983429,40.70451355,Bayard's Events and Catering
5427,-74.0069941,40.7283572,New York Passport Agency
5428,-74.0014191,40.7168083,New York City Civil Court
5429,-73.9949322,40.725539,Jacques Torres Chocolate
5430,-73.9912506,40.7033174,Almondine Bakery
5431,-74.0145798,40.7052383,Department of Motor Vehicles
5432,-74.0025299,40.73087,Pasticceria Rocco
5433,-74.004298,40.71352337,New York City Department of Records - Municipal Archives
5434,-74.032605,40.729774,Morton Williams
5435,-73.993188,40.72934,New York University - Main Bookstore
5436,-73.94902,40.781108,Angela's Montana Table
5437,-73.94934118,40.78085422,DTUT
5438,-73.94710109,40.78454012,Perk Kafe
5439,-73.9446802,40.795146,Uptown Roasters
5440,-73.9518727,40.776062,Cafe Jax
5441,-73.95383846,40.78776967,Da Capo
5442,-73.95571,40.77898,Petite Shell
5443,-73.948707,40.788448,Effy's Kitchen
5444,-73.94039258,40.79292178,Bosie Bakery
5445,-73.94812895,40.77380013,Yorkafe
5446,-73.950942,40.779457,The Writing Room
5447,-73.95649,40.77168,Cafe Noi
5448,-73.967719,40.793416,Birch Coffee
5449,-73.93556475,40.79559318,Yura's Blue Plate
5450,-73.95953514,40.77976808,Le Pain Quotidien - Madison Ave
5451,-73.95681,40.78385,Noglu
5452,-73.959146,40.771434,The Candle Cafe
5453,-73.96690665,40.79414659,Whole Foods Market
5454,-73.95104,40.77916,Cafe D'Alsace
5455,-73.950515,40.784122,Barking Dog
5456,-73.95608773,40.77888982,Fresh&Co
5457,-73.94862,40.78857,La Shuk
5458,-73.95229,40.76941,Beanocchio Cafe
5459,-73.948875,40.788223,My NY Bakery Cafe
5460,-73.952202,40.784546,Bonjour Crepes & Wine
5461,-73.955029,40.772189,Heidi's House By The Side Of The Road
5462,-73.95490892,40.78025142,Bocado Cafe
5463,-73.949892,40.783851,The District
5464,-73.94068,40.79219,Dear Mama Coffee
5465,-73.952434,40.77741,The Daisy
5466,-73.97248,40.7942,Filicori Zecchini
5467,-73.951337,40.78284,Third Avenue Ale House
5468,-73.9479571,40.7834125,Vinus and Marc
5469,-73.955718,40.803432,Caféine
5470,-73.95339684,40.78797335,Le Pain Quotidien
5471,-73.979523,40.783337,Irving Farm Coffee Roasters
5472,-73.94968408,40.7726214,The York Social
5473,-73.9636293,40.7681967,Shakespeare & Co
5474,-73.95489168,40.77801188,sweetgreen
5475,-73.97853725,40.78276277,Cafe Noi Espresso Bar
5476,-73.95365,40.7881799,Sammy's Gourmet
5477,-73.95462,40.7745,H & H Midtown Bagels East
5478,-73.9596362,40.7799781,Starbucks
5479,-73.9564595,40.7720616,Le Pain Quotidien - East 77th
5480,-73.97171991,40.7874079,Macaron Parlour
5481,-73.95632935,40.77950287,Panera Bread
5482,-73.95498657,40.77690125,Just Salad
5483,-73.9546398,40.7807622,Le Pain Quotidien
5484,-73.96528566,40.76646898,Gregorys Coffee
5485,-73.97470035,40.7880266,Kirsh Bakery & Kitchen
5486,-73.95580485,40.78507148,Pascalou
5487,-73.9508071,40.7788709,New Ichiro
5488,-73.9551877,40.7774333,Starbucks
5489,-73.9581354,40.7654836,Padoca Bakery
5490,-73.95405,40.77928,Hu Kitchen
5491,-73.948295,40.777839,Shorty's
5492,-73.9507894,40.774927,Le Pain Quotidien
5493,-73.965744,40.800765,La Toulousaine
5494,-73.9563781,40.8030219,Cafe Frederick Harlem Parlor
5495,-73.948432,40.788818,Pro Thai
5496,-73.95467397,40.77419421,Starbucks
5497,-73.9539532,40.7751281,BurgerFi
5498,-73.9637604,40.7658386,DAVIDsTEA
5499,-73.948707,40.788448,Joy Burger Bar
5500,-73.97713,40.785326,Peacefood Cafe
5501,-73.95947422,40.77352881,Handcraft Coffee
5502,-73.96065,40.7722,Eats
5503,-73.9656372,40.7949905,Starbucks
5504,-73.9803238,40.7750206,Joe Coffee
5505,-73.95052,40.77622,Ryan's Daughter
5506,-73.95565,40.803531,Row House
5507,-73.95126,40.78286,Hoagie's Heros
5508,-73.95813,40.77385,Monte - Carlo NYC
5509,-73.949093,40.777772,Bareburger
5510,-73.97439525,40.78354195,The Milling Room
5511,-73.95991853,40.76633665,Gotham Cafe
5512,-73.93370504,40.79458274,Love Cafe
5513,-73.94046,40.793834,Brother's Bakery Cafe
5514,-73.957132,40.785461,Russ & Daughters
5515,-73.9469905,40.7909561,Bean Y Vino
5516,-73.9544065,40.7871649,Starbucks
5517,-73.93008046,40.77072635,Château le Woof
5518,-73.97367,40.79022,Coffee Berry
5519,-73.9542,40.769802,Mile 17 Bar & Restaurant
5520,-73.94568634,40.79230881,Blue CoCo
5521,-73.96284,40.77419,The Carlyle Restaurant
5522,-73.95329152,40.77830153,Uno Pizzeria & Grill
5523,-73.94047568,40.79345204,Ricardo Steak House
5524,-73.9749174,40.790206,Cibo E Vino
5525,-73.96402142,40.80276688,The Hamilton
5526,-73.955176,40.7799513,Eli's Essentials
5527,-73.976468,40.7851799,2 Beans
5528,-73.97227184,40.78673869,Starbucks
5529,-73.95569165,40.7729407,Eli's Night Shift
5530,-73.97990417,40.77755737,Simit + Smith
5531,-73.94723,40.77922,Starbucks
5532,-73.9563589,40.80279182,Harlem Food Bar
5533,-73.95554468,40.77964135,Starbucks
5534,-73.95427264,40.7780005,Jacques
5535,-73.97289991,40.78540072,Blossom on Columbus
5536,-73.95431019,40.78116149,FIKA
5537,-73.948837,40.781352,Dunkin' Donuts
5538,-73.95295434,40.78300551,Effy's Cafe
5539,-73.96342,40.77942,The Cafeteria at The Met
5540,-73.94848,40.78178,Manny's on Second
5541,-73.98027,40.780044,Hummus Place
5542,-73.97596741,40.78583145,George Keeley
5543,-73.9537139,40.7794154,Starbucks
5544,-73.954193,40.774955,Agora Turkish Restaurant
5545,-73.9566053,40.7754848,Pizza Beach
5546,-73.974298,40.773043,Le Pain Quotidien - Central Park
5547,-73.9509099,40.77428,Grünauer Bistro
5548,-73.98052822,40.78355192,FIKA
5549,-73.9501666,40.7760549,Starbucks
5550,-73.97820282,40.77780533,Starbucks
5551,-73.9587899,40.77466,Il Riccio
5552,-73.94757,40.790916,Crêpe Café
5553,-73.97889139,40.77704965,Ella Kitchen & Bar
5554,-73.9502399,40.77939,Genesis Bar and Restaurant
5555,-73.9736557,40.7924512,Cleopatra's Needle
5556,-73.95058,40.77979,Midnight Express Diner
5557,-73.9658737,40.765831,Chatime
5558,-73.97438,40.7918,Le Pain Quotidien
5559,-73.955345,40.772438,Mela East
5560,-73.9594034,40.7714165,McKeown's
5561,-73.95677,40.7839,Eli's Essentials and Wine Bar
5562,-73.953071,40.780635,Two Door Tavern NYC
5563,-73.96833422,40.79892287,Starbucks
5564,-73.9519665,40.7772804,Five Mile Stone
5565,-73.976226,40.785522,Hi-Life
5566,-73.953018,40.775642,Duke's
5567,-73.978498,40.776961,Le Pain Quotidien
5568,-73.9514465,40.7825737,Starbucks
5569,-73.95395028,40.77045119,3 Star Diner
5570,-73.95860056,40.76818226,Trend Diner
5571,-73.9555058,40.7722815,Doc Watson's
5572,-73.9611712,40.7686985,Cafe Bacio
5573,-73.96178,40.80104,Crepes on Columbus
5574,-73.94506379,40.77911193,Timmy's By The River
5575,-73.955091,40.768054,The Sweet Shop NYC
5576,-73.97544098,40.78503418,Amused
5577,-73.9485619,40.7823402,Starbucks
5578,-73.958503,40.801193,Cafe Amrita
5579,-73.9524212,40.7922919,Cafe on Fifth
5580,-73.9745191,40.7835626,Starbucks
5581,-73.962074,40.77103,Alex Cafe & Deli
5582,-73.93915861,40.79113932,Natural Essentials And Wellness Health Center And Juice Bar
5583,-73.95784937,40.78385375,Tarallucci E Vino - Cooper Hewitt Museum
5584,-73.952522,40.781387,Parlor Steak and Fish
5585,-73.9469147,40.7805099,Akami Sushi
5586,-73.952884,40.774395,Bar Prima
5587,-73.9709,40.7954099,Earth Cafe
5588,-73.977592,40.784694,Orwashers
5589,-73.97298,40.78483,Gastronomie 491
5590,-73.9553474,40.7682492,Petaluma
5591,-73.94977892,40.77253562,Starbucks
5592,-73.951087,40.770988,Eastfield's Kitchen & Bar
5593,-73.965906,40.800714,The Ellington
5594,-73.96543473,40.76583455,Le Pain Quotidien
5595,-73.956871,40.7710991,Starbucks
5596,-73.95733,40.774544,Luke's Bar and Grill
5597,-73.94271,40.80065,UGC eats!
5598,-73.97850573,40.77770814,AG Kitchen
5599,-73.9776967,40.7792833,Pappardella
5600,-73.952461,40.776329,Dorrian's Red Hand
5601,-73.9726413,40.7861731,H & H Midtown Bagels East
5602,-73.97341,40.7902,Georgia and Aliou's Tiny Treats Cafe
5603,-73.9798941,40.7775913,Simit + Smith
5604,-73.939758,40.7938,Harlem Shake
5605,-73.956726,40.775592,Irving Farm Coffee Roasters
5606,-73.95309,40.7832099,Dunkin' Donuts
5607,-73.95112038,40.78583811,Starbucks
5608,-73.94756317,40.78311157,Atomic Wings - Upper East
5609,-73.9576797,40.7657623,Starbucks
5610,-73.970809,40.793975,Dive Bar
5611,-73.975994,40.785766,Polpette
5612,-73.94853,40.80122,Mist Harlem
5613,-73.956228,40.771146,The Stumble Inn
5614,-73.97918,40.7814059,Tessa
5615,-73.935672,40.796426,Harley's Smokeshack
5616,-73.9762146,40.7863344,Le Pain Quotidien
5617,-73.97292998,40.78574357,Joe Coffee
5618,-73.9767075,40.7856216,Fred's Restaurant
5619,-73.96233208,40.76618926,Madman Espresso
