"","lon","lat","name","borough","neighborhood"
"87",-73.971879,-73.971879,87,NA,NA
"88",-73.971024,-73.971024,88,NA,NA
"89",-73.971032,-73.971032,89,NA,NA
"90",-73.971265,-73.971265,90,NA,NA
"91",-73.970145,-73.970145,91,NA,NA
"92",-73.970107,-73.970107,92,NA,NA
"93",-73.969813,-73.969813,93,NA,NA
"94",-73.968987,-73.968987,94,NA,NA
"95",-73.968727,-73.968727,95,NA,NA
"96",-73.968709,-73.968709,96,NA,NA
"97",-73.96841,-73.96841,97,NA,NA
"98",-73.968242,-73.968242,98,NA,NA
"99",-73.968048,-73.968048,99,NA,NA
"100",-73.967592,-73.967592,100,NA,NA
"101",-73.967826,-73.967826,101,NA,NA
"102",-73.967777,-73.967777,102,NA,NA
"103",-73.967303,-73.967303,103,NA,NA
"104",-73.967551,-73.967551,104,NA,NA
"105",-73.967084,-73.967084,105,NA,NA
"106",-73.967078,-73.967078,106,NA,NA
"107",-73.966388,-73.966388,107,NA,NA
"108",-74.002597,-74.002597,108,NA,NA
"109",-74.00094,-74.00094,109,NA,NA
"110",-73.982247,-73.982247,110,NA,NA
"111",-73.999902,-73.999902,111,NA,NA
"112",-73.999405,-73.999405,112,NA,NA
"113",-73.998993,-73.998993,113,NA,NA
"114",-73.999171,-73.999171,114,NA,NA
"115",-73.998736,-73.998736,115,NA,NA
"116",-73.996434,-73.996434,116,NA,NA
"117",-73.985061,-73.985061,117,NA,NA
"118",-73.998618,-73.998618,118,NA,NA
"119",-73.989409,-73.989409,119,NA,NA
"120",-73.989252,-73.989252,120,NA,NA
"121",-73.997753,-73.997753,121,NA,NA
"122",-73.983101,-73.983101,122,NA,NA
"123",-73.98315,-73.98315,123,NA,NA
"124",-73.982855,-73.982855,124,NA,NA
"125",-73.992341,-73.992341,125,NA,NA
"126",-73.985826,-73.985826,126,NA,NA
"127",-73.997136,-73.997136,127,NA,NA
"128",-73.995553,-73.995553,128,NA,NA
"129",-73.982576,-73.982576,129,NA,NA
"130",-73.995245,-73.995245,130,NA,NA
"131",-73.995525,-73.995525,131,NA,NA
"132",-73.995059,-73.995059,132,NA,NA
"133",-73.992756,-73.992756,133,NA,NA
"134",-73.992762,-73.992762,134,NA,NA
"135",-73.992731,-73.992731,135,NA,NA
"136",-73.992565,-73.992565,136,NA,NA
"137",-73.991871,-73.991871,137,NA,NA
"138",-73.991821,-73.991821,138,NA,NA
"139",-73.991376,-73.991376,139,NA,NA
"140",-73.991425,-73.991425,140,NA,NA
"141",-73.990935,-73.990935,141,NA,NA
"142",-73.988905,-73.988905,142,NA,NA
"143",-73.988782,-73.988782,143,NA,NA
"144",-73.988585,-73.988585,144,NA,NA
"145",-73.988186,-73.988186,145,NA,NA
"146",-74.002748,-74.002748,146,NA,NA
"147",-73.987254,-73.987254,147,NA,NA
"148",-73.986828,-73.986828,148,NA,NA
"149",-74.002305,-74.002305,149,NA,NA
"150",-74.002214,-74.002214,150,NA,NA
"151",-73.986295,-73.986295,151,NA,NA
"152",-73.986052,-73.986052,152,NA,NA
"153",-73.985923,-73.985923,153,NA,NA
"154",-73.984767,-73.984767,154,NA,NA
"155",-73.984229,-73.984229,155,NA,NA
"156",-73.984544,-73.984544,156,NA,NA
"157",-73.98447,-73.98447,157,NA,NA
"158",-73.984099,-73.984099,158,NA,NA
"159",-73.984336,-73.984336,159,NA,NA
"160",-73.983593,-73.983593,160,NA,NA
"161",-73.983853,-73.983853,161,NA,NA
"162",-73.983549,-73.983549,162,NA,NA
"163",-73.987529,-73.987529,163,NA,NA
"164",-73.988118,-73.988118,164,NA,NA
"165",-73.986159,-73.986159,165,NA,NA
"166",-73.986836,-73.986836,166,NA,NA
"167",-73.986606,-73.986606,167,NA,NA
"168",-73.987975,-73.987975,168,NA,NA
"169",-73.987773,-73.987773,169,NA,NA
"170",-73.807661,-73.807661,170,NA,NA
"171",-73.806477,-73.806477,171,NA,NA
"172",-73.8003521766246,-73.8003521766246,172,NA,NA
"173",-73.798694,-73.798694,173,NA,NA
"174",-73.799923,-73.799923,174,NA,NA
"175",-73.793728,-73.793728,175,NA,NA
"176",-73.795897,-73.795897,176,NA,NA
"177",-73.793787,-73.793787,177,NA,NA
"178",-73.801992,-73.801992,178,NA,NA
"179",-73.799345,-73.799345,179,NA,NA
"180",-73.799018,-73.799018,180,NA,NA
"181",-73.79847,-73.79847,181,NA,NA
"182",-73.797868,-73.797868,182,NA,NA
"183",-73.797736,-73.797736,183,NA,NA
"184",-73.796799,-73.796799,184,NA,NA
"185",-73.796617,-73.796617,185,NA,NA
"186",-73.965806,-73.965806,186,NA,NA
"187",-73.965443,-73.965443,187,NA,NA
"188",-73.965653,-73.965653,188,NA,NA
"189",-73.96253,-73.96253,189,NA,NA
"190",-73.962305,-73.962305,190,NA,NA
"191",-73.961971,-73.961971,191,NA,NA
"192",-73.962256,-73.962256,192,NA,NA
"193",-73.961327,-73.961327,193,NA,NA
"194",-73.960952,-73.960952,194,NA,NA
"195",-73.960254,-73.960254,195,NA,NA
"196",-73.959928,-73.959928,196,NA,NA
"197",-73.959496,-73.959496,197,NA,NA
"198",-73.958697,-73.958697,198,NA,NA
"199",-73.958536,-73.958536,199,NA,NA
"200",-73.958948,-73.958948,200,NA,NA
"201",-73.958769,-73.958769,201,NA,NA
"202",-73.958474,-73.958474,202,NA,NA
"203",-73.958235,-73.958235,203,NA,NA
"204",-73.957965,-73.957965,204,NA,NA
"205",-73.957499,-73.957499,205,NA,NA
"206",-73.95709,-73.95709,206,NA,NA
"207",-73.956665,-73.956665,207,NA,NA
"208",-73.955933,-73.955933,208,NA,NA
"209",-73.955586,-73.955586,209,NA,NA
"210",-73.955139,-73.955139,210,NA,NA
"211",-73.954752,-73.954752,211,NA,NA
"212",-73.955153,-73.955153,212,NA,NA
"213",-73.954541,-73.954541,213,NA,NA
"214",-73.954428,-73.954428,214,NA,NA
"215",-73.95399,-73.95399,215,NA,NA
"216",-73.953717,-73.953717,216,NA,NA
"217",-73.953663,-73.953663,217,NA,NA
"218",-73.95398,-73.95398,218,NA,NA
"219",-73.953715,-73.953715,219,NA,NA
"220",-73.953537,-73.953537,220,NA,NA
"221",-73.9524,-73.9524,221,NA,NA
"222",-73.952279,-73.952279,222,NA,NA
"223",-73.951699,-73.951699,223,NA,NA
"224",-73.951263,-73.951263,224,NA,NA
"225",-73.950553,-73.950553,225,NA,NA
"226",-73.949875,-73.949875,226,NA,NA
"227",-73.949032,-73.949032,227,NA,NA
"228",-73.947944,-73.947944,228,NA,NA
"229",-73.946262,-73.946262,229,NA,NA
"230",-73.945683,-73.945683,230,NA,NA
"231",-73.945348,-73.945348,231,NA,NA
"232",-73.944898,-73.944898,232,NA,NA
"233",-73.944221,-73.944221,233,NA,NA
"234",-73.944231,-73.944231,234,NA,NA
"235",-73.943977,-73.943977,235,NA,NA
"236",-73.943784,-73.943784,236,NA,NA
"237",-73.942861,-73.942861,237,NA,NA
"238",-73.942398,-73.942398,238,NA,NA
"239",-73.940337,-73.940337,239,NA,NA
"240",-73.940258,-73.940258,240,NA,NA
"241",-73.940035,-73.940035,241,NA,NA
"242",-73.9399860684114,-73.9399860684114,242,NA,NA
"243",-73.937249,-73.937249,243,NA,NA
"244",-73.93729,-73.93729,244,NA,NA
"245",-73.93672,-73.93672,245,NA,NA
"246",-73.93627,-73.93627,246,NA,NA
"247",-73.93611,-73.93611,247,NA,NA
"248",-73.936139,-73.936139,248,NA,NA
"249",-73.963586,-73.963586,249,NA,NA
"250",-73.981831,-73.981831,250,NA,NA
"251",-73.981919,-73.981919,251,NA,NA
"252",-73.982482,-73.982482,252,NA,NA
"253",-73.982001,-73.982001,253,NA,NA
"254",-73.982571,-73.982571,254,NA,NA
"255",-73.982507,-73.982507,255,NA,NA
"256",-73.982408,-73.982408,256,NA,NA
"257",-73.981829,-73.981829,257,NA,NA
"258",-73.981951,-73.981951,258,NA,NA
"259",-73.981936,-73.981936,259,NA,NA
"260",-73.982429,-73.982429,260,NA,NA
"261",-73.981899,-73.981899,261,NA,NA
"262",-73.98218,-73.98218,262,NA,NA
"263",-73.982074,-73.982074,263,NA,NA
"264",-73.981991,-73.981991,264,NA,NA
"265",-73.981309,-73.981309,265,NA,NA
